file,sku,uid,status,message
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF7546.jpg,RF7546,41160146,OK,"{
    ""image_id"": ""6a6345b8e39ee1075d306557"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345b8e39ee1075d306557"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345b8e39ee1075d306557""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF7547.jpg,RF7547,41160147,OK,"{
    ""image_id"": ""6a6345bfe39ee1d75b30657f"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345bfe39ee1d75b30657f"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345bfe39ee1d75b30657f""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF7548.jpg,RF7548,41160148,OK,"{
    ""image_id"": ""6a6345c5e39ee1075d306568"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345c5e39ee1075d306568"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345c5e39ee1075d306568""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF7549.jpg,RF7549,41160149,OK,"{
    ""image_id"": ""6a6345cbbe7ea0260f64628c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345cbbe7ea0260f64628c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345cbbe7ea0260f64628c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF7550.jpg,RF7550,41160150,OK,"{
    ""image_id"": ""6a6345d3be7ea0e12b6461b9"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345d3be7ea0e12b6461b9"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345d3be7ea0e12b6461b9""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF7551.jpg,RF7551,41160151,OK,"{
    ""image_id"": ""6a6345dabe7ea0341e6461d7"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345dabe7ea0341e6461d7"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345dabe7ea0341e6461d7""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF7553.jpg,RF7553,41160152,OK,"{
    ""image_id"": ""6a6345debe7ea0e32b6461b9"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345debe7ea0e32b6461b9"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345debe7ea0e32b6461b9""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8114.jpg,RF8114,41160153,OK,"{
    ""image_id"": ""6a6345e4e39ee1f85d306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345e4e39ee1f85d306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345e4e39ee1f85d306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8115.jpg,RF8115,41160154,OK,"{
    ""image_id"": ""6a6345e9e39ee1e45d306517"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345e9e39ee1e45d306517"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345e9e39ee1e45d306517""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8116.jpg,RF8116,41160155,OK,"{
    ""image_id"": ""6a6345efe39ee1e35d306519"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345efe39ee1e35d306519"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345efe39ee1e35d306519""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8117.jpg,RF8117,41160156,OK,"{
    ""image_id"": ""6a6345f5e39ee1075d306578"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345f5e39ee1075d306578"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345f5e39ee1075d306578""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8118.jpg,RF8118,41160157,OK,"{
    ""image_id"": ""6a6345fce39ee1ec5d306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6345fce39ee1ec5d306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6345fce39ee1ec5d306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8119.jpg,RF8119,41160158,OK,"{
    ""image_id"": ""6a634601be7ea0551e646282"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634601be7ea0551e646282"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634601be7ea0551e646282""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8121.jpg,RF8121,41160159,OK,"{
    ""image_id"": ""6a634609e39ee1e55d306536"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634609e39ee1e55d306536"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634609e39ee1e55d306536""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8122.jpg,RF8122,41160160,OK,"{
    ""image_id"": ""6a634611be7ea0852b6461bb"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634611be7ea0852b6461bb"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634611be7ea0852b6461bb""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8123.jpg,RF8123,41160161,OK,"{
    ""image_id"": ""6a63461ae39ee1e55d306546"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63461ae39ee1e55d306546"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63461ae39ee1e55d306546""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8124.jpg,RF8124,41160162,OK,"{
    ""image_id"": ""6a634620be7ea0e32b6461e1"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634620be7ea0e32b6461e1"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634620be7ea0e32b6461e1""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8126.jpg,RF8126,41160163,OK,"{
    ""image_id"": ""6a634628e39ee1075d30658a"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634628e39ee1075d30658a"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634628e39ee1075d30658a""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8128.jpg,RF8128,41160164,OK,"{
    ""image_id"": ""6a634634e39ee1de5d306537"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634634e39ee1de5d306537"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634634e39ee1de5d306537""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8129.jpg,RF8129,41160165,OK,"{
    ""image_id"": ""6a63463ee39ee1e55d306556"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63463ee39ee1e55d306556"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63463ee39ee1e55d306556""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8131.jpg,RF8131,41160166,OK,"{
    ""image_id"": ""6a634646e39ee1075d30659c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634646e39ee1075d30659c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634646e39ee1075d30659c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8132.jpg,RF8132,41160167,OK,"{
    ""image_id"": ""6a63464ce39ee1075e306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63464ce39ee1075e306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63464ce39ee1075e306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8134.jpg,RF8134,41160168,OK,"{
    ""image_id"": ""6a63464fe39ee1ea5d30652f"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63464fe39ee1ea5d30652f"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63464fe39ee1ea5d30652f""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8135.jpg,RF8135,41160169,OK,"{
    ""image_id"": ""6a634654e39ee1075e306525"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634654e39ee1075e306525"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634654e39ee1075e306525""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8137.jpg,RF8137,41160170,OK,"{
    ""image_id"": ""6a63465ae39ee1235e306535"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63465ae39ee1235e306535"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63465ae39ee1235e306535""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8140.jpg,RF8140,41160171,OK,"{
    ""image_id"": ""6a634660e39ee1ea5d306533"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634660e39ee1ea5d306533"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634660e39ee1ea5d306533""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8141.jpg,RF8141,41160172,OK,"{
    ""image_id"": ""6a634666be7ea0e32b6461f8"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634666be7ea0e32b6461f8"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634666be7ea0e32b6461f8""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8143.jpg,RF8143,41160173,OK,"{
    ""image_id"": ""6a634674be7ea02e1e6463bd"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634674be7ea02e1e6463bd"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634674be7ea02e1e6463bd""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8144S.jpg,RF8144S,41160174,OK,"{
    ""image_id"": ""6a634680be7ea02b306461b9"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634680be7ea02b306461b9"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634680be7ea02b306461b9""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8145S.jpg,RF8145S,41160175,OK,"{
    ""image_id"": ""6a63468ce39ee1ff5d30652f"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63468ce39ee1ff5d30652f"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63468ce39ee1ff5d30652f""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8147S.jpg,RF8147S,41160178,OK,"{
    ""image_id"": ""6a634692e39ee1ad5e306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634692e39ee1ad5e306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634692e39ee1ad5e306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8148S.jpg,RF8148S,41160179,OK,"{
    ""image_id"": ""6a634696e39ee1e55d306575"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634696e39ee1e55d306575"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634696e39ee1e55d306575""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8149S.jpg,RF8149S,41160180,OK,"{
    ""image_id"": ""6a63469bbe7ea06f1e6463cc"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63469bbe7ea06f1e6463cc"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63469bbe7ea06f1e6463cc""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8150S.jpg,RF8150S,41160181,OK,"{
    ""image_id"": ""6a6346a2e39ee1a55e306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346a2e39ee1a55e306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346a2e39ee1a55e306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8151S.jpg,RF8151S,41160182,OK,"{
    ""image_id"": ""6a6346a7e39ee19b5c306544"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346a7e39ee19b5c306544"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346a7e39ee19b5c306544""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8152S.jpg,RF8152S,41160183,OK,"{
    ""image_id"": ""6a6346adbe7ea035306461bc"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346adbe7ea035306461bc"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346adbe7ea035306461bc""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8153S.jpg,RF8153S,41160184,OK,"{
    ""image_id"": ""6a6346b1e39ee1b75e306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346b1e39ee1b75e306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346b1e39ee1b75e306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8154S.jpg,RF8154S,41160185,OK,"{
    ""image_id"": ""6a6346b7e39ee1b75e30651a"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346b7e39ee1b75e30651a"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346b7e39ee1b75e30651a""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8506.jpg,RF8506,41160186,OK,"{
    ""image_id"": ""6a6346bde39ee1bc5e306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346bde39ee1bc5e306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346bde39ee1bc5e306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8507.jpg,RF8507,41160187,OK,"{
    ""image_id"": ""6a6346c2be7ea0272a6462af"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346c2be7ea0272a6462af"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346c2be7ea0272a6462af""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8508.jpg,RF8508,41160188,OK,"{
    ""image_id"": ""6a6346c9be7ea05312646306"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346c9be7ea05312646306"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346c9be7ea05312646306""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8509.jpg,RF8509,41160189,OK,"{
    ""image_id"": ""6a6346d0e39ee1b75e30652b"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346d0e39ee1b75e30652b"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346d0e39ee1b75e30652b""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8511.jpg,RF8511,41160190,OK,"{
    ""image_id"": ""6a6346d6e39ee1cf5e306514"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346d6e39ee1cf5e306514"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346d6e39ee1cf5e306514""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8512.jpg,RF8512,41160191,OK,"{
    ""image_id"": ""6a6346ddbe7ea0403064638b"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346ddbe7ea0403064638b"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346ddbe7ea0403064638b""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8513.jpg,RF8513,41160192,OK,"{
    ""image_id"": ""6a6346ece39ee1bc5e30652c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346ece39ee1bc5e30652c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346ece39ee1bc5e30652c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8514.jpg,RF8514,41160193,OK,"{
    ""image_id"": ""6a6346f4e39ee1b75e306547"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346f4e39ee1b75e306547"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346f4e39ee1b75e306547""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8515.jpg,RF8515,41160194,OK,"{
    ""image_id"": ""6a6346f9be7ea0211e6462c9"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a6346f9be7ea0211e6462c9"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a6346f9be7ea0211e6462c9""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8516.jpg,RF8516,41160195,OK,"{
    ""image_id"": ""6a634701e39ee1c85e30651c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634701e39ee1c85e30651c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634701e39ee1c85e30651c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8517.jpg,RF8517,41160196,OK,"{
    ""image_id"": ""6a634707e39ee1c15e30651c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634707e39ee1c15e30651c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634707e39ee1c15e30651c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8520.jpg,RF8520,41160197,OK,"{
    ""image_id"": ""6a63470be39ee1e55d30657c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63470be39ee1e55d30657c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63470be39ee1e55d30657c""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8522.jpg,RF8522,41160198,OK,"{
    ""image_id"": ""6a634711e39ee1ec5d306547"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634711e39ee1ec5d306547"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634711e39ee1ec5d306547""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8523.jpg,RF8523,41160199,OK,"{
    ""image_id"": ""6a634718e39ee1ff5d306566"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634718e39ee1ff5d306566"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634718e39ee1ff5d306566""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8524S.jpg,RF8524S,41160200,OK,"{
    ""image_id"": ""6a63471de39ee1a55e306552"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a63471de39ee1a55e306552"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a63471de39ee1a55e306552""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8525S.jpg,RF8525S,41160201,OK,"{
    ""image_id"": ""6a634723e39ee1c85e306534"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634723e39ee1c85e306534"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634723e39ee1c85e306534""
}"
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/RF8526S.jpg,RF8526S,41160202,OK,"{
    ""image_id"": ""6a634726e39ee1e85e30651c"",
    ""thumbnail"": ""https:\/\/cdn.storeden.net\/secache\/6a634726e39ee1e85e30651c"",
    ""original"": ""https:\/\/egress.storeden.net\/gallery\/6a634726e39ee1e85e30651c""
}"
