file,sku,uid,status,message
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK01.jpg,OKWK01,41159881,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK02.jpg,OKWK02,41159882,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK04.jpg,OKWK04,41159884,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK05.jpg,OKWK05,41159885,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK06.jpg,OKWK06,41159886,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK07.jpg,OKWK07,41159887,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK08.jpg,OKWK08,41159888,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK09.jpg,OKWK09,41159889,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK10.jpg,OKWK10,41159890,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK11.jpg,OKWK11,41159891,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWK12.jpg,OKWK12,41159892,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWL01.jpg,OKWL01,41159894,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWL03.jpg,OKWL03,41232133,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWL04.jpg,OKWL04,41227088,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWL06.jpg,OKWL06,41159895,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWL07.jpg,OKWL07,41159896,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWL08.jpg,OKWL08,41159897,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWL12.jpg,OKWL12,41159898,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWL14.jpg,OKWL14,41159899,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/KIT/Kit/OKWL15.jpg,OKWL15,41159900,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P1R/P1R786.jpg,P1R786,41159901,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P1R/P1R898.jpg,P1R898,41159902,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P1R/P1R899.jpg,P1R899,41159903,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P1R/P1R927.jpg,P1R927,41159904,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P1R/P1R928.jpg,P1R928,41159905,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P1R/P1R930.jpg,P1R930,41159906,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P1R/P1R947.jpg,P1R947,41159907,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P2R/P2R223.jpg,P2R223,41159999,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P2R/P2R224.jpg,P2R224,41160000,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P2R/P2R776.jpg,P2R776,41160001,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P2R/P2R960.jpg,P2R960,41160002,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P2R/P2R978.jpg,P2R978,41160003,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P2R/P2R994.jpg,P2R994,41160004,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30653.jpg,P30653,41160007,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30667.jpg,P30667,41160008,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30696.jpg,P30696,41160009,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30716.jpg,P30716,41160010,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30725.jpg,P30725,41160011,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30748.jpg,P30748,41160012,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30750.jpg,P30750,41160013,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30777.jpg,P30777,41160014,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30786.jpg,P30786,41160015,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30808.jpg,P30808,41160016,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30813.jpg,P30813,41160017,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30822.jpg,P30822,41160018,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30828.jpg,P30828,41160019,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30830.jpg,P30830,41160020,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30853.jpg,P30853,41160021,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30868.jpg,P30868,41160022,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30888.jpg,P30888,41160023,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30896.jpg,P30896,41160024,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30904.jpg,P30904,41160025,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30908.jpg,P30908,41160026,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30910.jpg,P30910,41160027,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30940.jpg,P30940,41160028,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30945.jpg,P30945,41160029,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P30/P30980.jpg,P30980,41160030,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P50/P50707.jpg,P50707,41160031,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P50/P50782.jpg,P50782,41160032,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P50/P50893.jpg,P50893,41160034,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P50/P50898.jpg,P50898,41464566,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P50/P50928.jpg,P50928,41160035,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P50/P50941.jpg,P50941,41160036,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P50/P50947.jpg,P50947,41160037,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P50/P50950.jpg,P50950,41160038,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90201.jpg,P90201,41160042,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/P90202.jpg,P90202,41160043,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90203.jpg,P90203,41160044,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90204.jpg,P90204,41160045,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/P90205.jpg,P90205,41160046,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90206.jpg,P90206,41160047,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90207.jpg,P90207,41160048,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90208.jpg,P90208,41160049,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90209.jpg,P90209,41160050,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90210.jpg,P90210,41160051,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90211.jpg,P90211,41160052,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90212.jpg,P90212,41160053,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90213.jpg,P90213,41160054,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90214.jpg,P90214,41160055,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90215.jpg,P90215,41160056,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90216.jpg,P90216,41160057,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/PASTIGLIE/P90/editate laterale pastiglie/P90217.jpg,P90217,41160058,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/PE01FI.jpg,PE01FI,41160059,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/PE01FID.jpg,PE01FID,41160060,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/PE02FI.jpg,PE02FI,41160061,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/PE02FID.JPG,PE02FID,41160062,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/PI01FI.jpg,PI01FI,41160063,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/PI01FID.jpg,PI01FID,41160064,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/PI03FI.jpg,PI03FI,41160065,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/PI03FID.jpg,PI03FID,41160066,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/R-FIX/PI04FI.jpg,PI04FI,41160067,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/DISCHI/W-FIX/PI04FID.jpg,PI04FID,41160068,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW02.jpg,POW02,41160071,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW04.jpg,POW04,41160072,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW106.jpg,POW106,41160073,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW113.jpg,POW113,41160076,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW13.jpg,POW13,41160077,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW17.jpg,POW17,41160078,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW21.jpg,POW21,41160081,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW44.jpg,POW44,41160084,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW68.jpg,POW68,41160085,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW78.jpg,POW78,41160086,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW79.jpg,POW79,41160087,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW80.jpg,POW80,41160088,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW81.jpg,POW81,41160089,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW83.jpg,POW83,41160090,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/SUPPORTI/Bracket/POW84.jpg,POW84,41160091,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/BICI/Adattatori/PW2005.jpg,PW2005,41160097,DRY_RUN_OK,
/Users/anna.nardi/Library/CloudStorage/OneDrive-Raccoltecondivise-DuckyNetworkS.r.l/E-Commerce - FOTO PRODOTTO 2019_2022_2023_2024_2025/BICI/Adattatori/PW2006.jpg,PW2006,41160098,DRY_RUN_OK,
